,bow,bat,bat_order,b.num,inning,tm_bat,tm_bow,city,date,competition,mtype,tr,wkt,over,fpp,fmid,fdth,inn.num,m.num,m.tbov,tm,tm_abbr,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
8137,TU Deshpande,AD Russell,7,15.7,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,2,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8138,TU Deshpande,AD Russell,7,15.8,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,6,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8139,M Pathirana,AD Russell,7,16.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8140,M Pathirana,AD Russell,7,16.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,1,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8141,M Pathirana,D Wiese,8,16.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8142,TU Deshpande,D Wiese,8,17.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,1,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8143,TU Deshpande,UT Yadav,9,17.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8144,TU Deshpande,UT Yadav,9,17.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8145,TU Deshpande,UT Yadav,9,17.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,2,0,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8146,TU Deshpande,UT Yadav,9,17.7,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8147,TU Deshpande,UT Yadav,9,17.8,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,2,0,18,0,0,1,2.0,33,3338.0,,,,,,,,,,
8148,M Theekshana,UT Yadav,9,18.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,1,19,0,0,1,2.0,33,3339.0,,,,,,,,,,
8149,M Theekshana,CV Varun,10,18.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,19,0,0,1,2.0,33,3339.0,,,,,,,,,,
8150,M Theekshana,CV Varun,10,18.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,19,0,0,1,2.0,33,3339.0,,,,,,,,,,
8151,M Theekshana,CV Varun,10,18.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,19,0,0,1,2.0,33,3339.0,,,,,,,,,,
8152,M Pathirana,RK Singh,6,16.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8153,RA Jadeja,JJ Roy,5,12.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,13,0,1,0,2.0,33,3333.0,,,,,,,,,,
8154,M Pathirana,RK Singh,6,16.2,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8155,TU Deshpande,RK Singh,6,15.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8156,M Pathirana,JJ Roy,5,13.2,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8157,M Pathirana,JJ Roy,5,13.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8158,M Pathirana,JJ Roy,5,13.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8159,M Pathirana,JJ Roy,5,13.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8160,M Pathirana,JJ Roy,5,13.7,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8161,M Theekshana,JJ Roy,5,14.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,15,0,1,0,2.0,33,3335.0,,,,,,,,,,
8162,M Theekshana,JJ Roy,5,14.2,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,15,0,1,0,2.0,33,3335.0,,,,,,,,,,
8163,M Theekshana,JJ Roy,5,14.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,1,15,0,1,0,2.0,33,3335.0,,,,,,,,,,
8164,RA Jadeja,RK Singh,6,8.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,9,0,1,0,2.0,33,3329.0,,,,,,,,,,
8165,RA Jadeja,RK Singh,6,8.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,9,0,1,0,2.0,33,3329.0,,,,,,,,,,
8166,RA Jadeja,RK Singh,6,8.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,9,0,1,0,2.0,33,3329.0,,,,,,,,,,
8167,M Pathirana,RK Singh,6,9.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,10,0,1,0,2.0,33,3330.0,,,,,,,,,,
8168,M Pathirana,RK Singh,6,9.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,10,0,1,0,2.0,33,3330.0,,,,,,,,,,
8169,M Pathirana,RK Singh,6,9.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,10,0,1,0,2.0,33,3330.0,,,,,,,,,,
8170,M Pathirana,RK Singh,6,9.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,10,0,1,0,2.0,33,3330.0,,,,,,,,,,
8171,RA Jadeja,RK Singh,6,10.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,6,0,11,0,1,0,2.0,33,3331.0,,,,,,,,,,
8172,RA Jadeja,RK Singh,6,10.5,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,11,0,1,0,2.0,33,3331.0,,,,,,,,,,
8173,M Theekshana,RK Singh,6,11.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,12,0,1,0,2.0,33,3332.0,,,,,,,,,,
8174,M Theekshana,RK Singh,6,11.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,12,0,1,0,2.0,33,3332.0,,,,,,,,,,
8175,RA Jadeja,RK Singh,6,12.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,13,0,1,0,2.0,33,3333.0,,,,,,,,,,
8176,RA Jadeja,RK Singh,6,12.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,13,0,1,0,2.0,33,3333.0,,,,,,,,,,
8177,RA Jadeja,RK Singh,6,12.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,13,0,1,0,2.0,33,3333.0,,,,,,,,,,
8178,RA Jadeja,RK Singh,6,12.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,6,0,13,0,1,0,2.0,33,3333.0,,,,,,,,,,
8179,M Pathirana,RK Singh,6,13.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,14,0,1,0,2.0,33,3334.0,,,,,,,,,,
8180,M Theekshana,RK Singh,6,14.6,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,15,0,1,0,2.0,33,3335.0,,,,,,,,,,
8181,TU Deshpande,RK Singh,6,15.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8182,TU Deshpande,RK Singh,6,15.2,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8183,TU Deshpande,RK Singh,6,15.3,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8184,TU Deshpande,RK Singh,6,15.4,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,4,0,16,0,1,0,2.0,33,3336.0,,,,,,,,,,
8185,M Pathirana,RK Singh,6,16.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,17,0,0,1,2.0,33,3337.0,,,,,,,,,,
8186,TU Deshpande,N Jagadeesan,1,1.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,0,0,2,1,0,0,2.0,33,3322.0,,,,,,,,,,
8187,,Akash Singh,7,0.0,,CSK,,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,,33,,,,,,,,,,,
8188,,M Theekshana,12,0.0,,CSK,,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,,33,,,,,,,,,,,
8189,CV Varun,DP Conway,2,3.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8190,D Wiese,DP Conway,2,4.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8191,D Wiese,DP Conway,2,4.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8192,D Wiese,DP Conway,2,4.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8193,D Wiese,DP Conway,2,4.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8194,D Wiese,DP Conway,2,4.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8195,D Wiese,DP Conway,2,4.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,5,1,0,0,1.0,33,3315.0,,,,,,,,,,
8196,K Khejroliya,DP Conway,2,5.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8197,K Khejroliya,DP Conway,2,5.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8198,SP Narine,DP Conway,2,6.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8199,Suyash Sharma,DP Conway,2,7.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8200,Suyash Sharma,DP Conway,2,7.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8201,Suyash Sharma,DP Conway,2,7.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8202,CV Varun,DP Conway,2,3.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8203,SP Narine,DP Conway,2,8.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8204,SP Narine,DP Conway,2,8.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8205,SP Narine,DP Conway,2,8.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8206,Suyash Sharma,DP Conway,2,9.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,10,0,1,0,1.0,33,3320.0,,,,,,,,,,
8207,Suyash Sharma,DP Conway,2,9.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,10,0,1,0,1.0,33,3320.0,,,,,,,,,,
8208,Suyash Sharma,DP Conway,2,9.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,10,0,1,0,1.0,33,3320.0,,,,,,,,,,
8209,Suyash Sharma,DP Conway,2,9.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,10,0,1,0,1.0,33,3320.0,,,,,,,,,,
8210,CV Varun,DP Conway,2,10.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,11,0,1,0,1.0,33,3321.0,,,,,,,,,,
8211,CV Varun,DP Conway,2,10.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,11,0,1,0,1.0,33,3321.0,,,,,,,,,,
8212,CV Varun,DP Conway,2,10.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,11,0,1,0,1.0,33,3321.0,,,,,,,,,,
8213,CV Varun,DP Conway,2,10.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,11,0,1,0,1.0,33,3321.0,,,,,,,,,,
8214,Suyash Sharma,DP Conway,2,11.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,12,0,1,0,1.0,33,3322.0,,,,,,,,,,
8215,CV Varun,DP Conway,2,12.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,1,13,0,1,0,1.0,33,3323.0,,,,,,,,,,
8216,Suyash Sharma,AM Rahane,3,7.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8217,SP Narine,DP Conway,2,8.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8218,CV Varun,DP Conway,2,3.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8219,CV Varun,DP Conway,2,3.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8220,CV Varun,DP Conway,2,3.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8221,UT Yadav,RD Gaikwad,1,0.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8222,UT Yadav,RD Gaikwad,1,0.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8223,Akash Singh,N Jagadeesan,1,0.1,2nd innings,KKR,CSK,Kolkata,2023-04-23,IPL,T20,1,0,1,1,0,0,2.0,33,3321.0,,,,,,,,,,
8224,UT Yadav,RD Gaikwad,1,0.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8225,UT Yadav,RD Gaikwad,1,0.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8226,D Wiese,RD Gaikwad,1,1.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8227,D Wiese,RD Gaikwad,1,1.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8228,UT Yadav,RD Gaikwad,1,2.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8229,UT Yadav,RD Gaikwad,1,2.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8230,UT Yadav,RD Gaikwad,1,2.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8231,K Khejroliya,RD Gaikwad,1,5.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8232,K Khejroliya,RD Gaikwad,1,5.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8233,K Khejroliya,RD Gaikwad,1,5.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8234,K Khejroliya,RD Gaikwad,1,5.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,6,1,0,0,1.0,33,3316.0,,,,,,,,,,
8235,SP Narine,RD Gaikwad,1,6.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8236,SP Narine,RD Gaikwad,1,6.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8237,SP Narine,RD Gaikwad,1,6.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8238,SP Narine,RD Gaikwad,1,6.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8239,SP Narine,RD Gaikwad,1,6.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,7,0,1,0,1.0,33,3317.0,,,,,,,,,,
8240,Suyash Sharma,RD Gaikwad,1,7.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,1,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8241,UT Yadav,DP Conway,2,0.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8242,D Wiese,DP Conway,2,1.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8243,D Wiese,DP Conway,2,1.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8244,D Wiese,DP Conway,2,1.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8245,D Wiese,DP Conway,2,1.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,2,1,0,0,1.0,33,3312.0,,,,,,,,,,
8246,UT Yadav,DP Conway,2,2.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8247,UT Yadav,DP Conway,2,2.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8248,UT Yadav,DP Conway,2,2.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,3,1,0,0,1.0,33,3313.0,,,,,,,,,,
8249,CV Varun,DP Conway,2,3.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,4,1,0,0,1.0,33,3314.0,,,,,,,,,,
8250,Suyash Sharma,AM Rahane,3,7.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,8,0,1,0,1.0,33,3318.0,,,,,,,,,,
8251,SP Narine,AM Rahane,3,8.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8252,UT Yadav,RD Gaikwad,1,0.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,1.0,33,3311.0,,,,,,,,,,
8253,Suyash Sharma,AM Rahane,3,9.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,10,0,1,0,1.0,33,3320.0,,,,,,,,,,
8254,D Wiese,S Dube,4,14.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,4,0,15,0,1,0,1.0,33,3325.0,,,,,,,,,,
8255,D Wiese,S Dube,4,14.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,15,0,1,0,1.0,33,3325.0,,,,,,,,,,
8256,D Wiese,S Dube,4,14.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,15,0,1,0,1.0,33,3325.0,,,,,,,,,,
8257,D Wiese,S Dube,4,14.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,15,0,1,0,1.0,33,3325.0,,,,,,,,,,
8258,Suyash Sharma,S Dube,4,15.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,16,0,1,0,1.0,33,3326.0,,,,,,,,,,
8259,Suyash Sharma,S Dube,4,15.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,16,0,1,0,1.0,33,3326.0,,,,,,,,,,
8260,Suyash Sharma,S Dube,4,15.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,16,0,1,0,1.0,33,3326.0,,,,,,,,,,
8261,Suyash Sharma,S Dube,4,15.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,16,0,1,0,1.0,33,3326.0,,,,,,,,,,
8262,Suyash Sharma,S Dube,4,15.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,16,0,1,0,1.0,33,3326.0,,,,,,,,,,
8263,AD Russell,S Dube,4,16.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,17,0,0,1,1.0,33,3327.0,,,,,,,,,,
8264,AD Russell,S Dube,4,16.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,17,0,0,1,1.0,33,3327.0,,,,,,,,,,
8265,K Khejroliya,S Dube,4,17.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,18,0,0,1,1.0,33,3328.0,,,,,,,,,,
8266,K Khejroliya,S Dube,4,17.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,18,0,0,1,1.0,33,3328.0,,,,,,,,,,
8267,K Khejroliya,S Dube,4,17.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,1,18,0,0,1,1.0,33,3328.0,,,,,,,,,,
8268,K Khejroliya,RA Jadeja,5,17.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,18,0,0,1,1.0,33,3328.0,,,,,,,,,,
8269,K Khejroliya,RA Jadeja,5,17.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,18,0,0,1,1.0,33,3328.0,,,,,,,,,,
8270,CV Varun,RA Jadeja,5,18.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,19,0,0,1,1.0,33,3329.0,,,,,,,,,,
8271,CV Varun,RA Jadeja,5,18.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,19,0,0,1,1.0,33,3329.0,,,,,,,,,,
8272,K Khejroliya,RA Jadeja,5,19.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8273,K Khejroliya,RA Jadeja,5,19.2,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8274,K Khejroliya,RA Jadeja,5,19.3,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8275,K Khejroliya,RA Jadeja,5,19.4,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,1,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8276,K Khejroliya,MS Dhoni,6,19.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8277,K Khejroliya,MS Dhoni,6,19.6,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,0,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8278,K Khejroliya,MS Dhoni,6,19.7,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,2,0,20,0,0,1,1.0,33,3330.0,,,,,,,,,,
8279,,MM Ali,8,0.0,,CSK,,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,,33,,,,,,,,,,,
8280,,AT Rayudu,9,0.0,,CSK,,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,,33,,,,,,,,,,,
8281,,TU Deshpande,11,0.0,,CSK,,Kolkata,2023-04-23,IPL,T20,0,0,1,1,0,0,,33,,,,,,,,,,,
8282,SP Narine,AM Rahane,3,8.5,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,1,0,9,0,1,0,1.0,33,3319.0,,,,,,,,,,
8283,D Wiese,S Dube,4,14.1,1st innings,CSK,KKR,Kolkata,2023-04-23,IPL,T20,6,0,15,0,1,0,1.0,33,3325.0,,,,,,,,,,
